keyword_id,ad_group_id,campaign_id,customer_id,keyword_text,match_type,status,quality_score,creative_quality_score,landing_page_quality_score,search_predicted_ctr,cpc_bid_micros,first_page_cpc_micros,first_position_cpc_micros,top_of_page_cpc_micros,approval_status,system_serving_status,is_negative,bid_modifier,created_at
5032737756_176641496091_308978459498,176641496091,21943942228,5032737756,diaries with lock and key,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_310375403904,176641496091,21943942228,5032737756,notebook with cover,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_310672395738,176641496091,21943942228,5032737756,journals for journaling,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_317829043118,176641496091,21943942228,5032737756,buy diaries online,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_324366822189,176641496091,21943942228,5032737756,rough notebooks,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_327879940513,176641496091,21943942228,5032737756,personalized notebooks with logo,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_330340511695,176641496091,21943942228,5032737756,personalized diary with lock,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_339768283101,176641496091,21943942228,5032737756,100 pages notebook price,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_392383528302,176641496091,21943942228,5032737756,100 pages notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_443778384655,176641496091,21943942228,5032737756,paper grid notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_488400463632,176641496091,21943942228,5032737756,blank notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_818631259098,176641496091,21943942228,5032737756,classmate custom notebook,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_1324824988926,176641496091,21943942228,5032737756,note books near me,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
5032737756_176641496091_1493092586388,176641496091,21943942228,5032737756,personal diary books,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:31
7613138874_162487445880_194927876,162487445880,21115683529,7613138874,charitable donation tax deduction,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_301668382,162487445880,21115683529,7613138874,charitable donation tax deduction,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_18899727849,162487445880,21115683529,7613138874,80g donation,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_30797980230,162487445880,21115683529,7613138874,donation under section 80g,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_298441101801,162487445880,21115683529,7613138874,boat donation tax deduction,PHRASE,PAUSED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_299821631499,162487445880,21115683529,7613138874,donation under 80g,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_300649335818,162487445880,21115683529,7613138874,Financial planning,BROAD,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_300932386228,162487445880,21115683529,7613138874,80g donation,BROAD,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_304595543473,162487445880,21115683529,7613138874,boat donation tax deduction,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_316967488786,162487445880,21115683529,7613138874,donation under 80g,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_316967488946,162487445880,21115683529,7613138874,donation under section 80g,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_321369181195,162487445880,21115683529,7613138874,ngo donation tax exemption,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_328674881235,162487445880,21115683529,7613138874,donation to ngo tax exemption,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_429993595914,162487445880,21115683529,7613138874,donation to ngo tax exemption,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_526980141592,162487445880,21115683529,7613138874,ngo donation tax exemption,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_872737565515,162487445880,21115683529,7613138874,donation to ngo under 80g,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_898593567298,162487445880,21115683529,7613138874,donation to ngo under 80g,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_1042148276365,162487445880,21115683529,7613138874,tax benefit donations,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_1132993722421,162487445880,21115683529,7613138874,akshaya patra donation 80g,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_1393850685290,162487445880,21115683529,7613138874,akshaya patra donation 80g,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_1688503857775,162487445880,21115683529,7613138874,donation to akshaya patra deduction,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_2013804225505,162487445880,21115683529,7613138874,donation to akshaya patra deduction,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_2197952627229,162487445880,21115683529,7613138874,tax benefit donations,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_162487445880_2281451771267,162487445880,21115683529,7613138874,80g exemption donation,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_162487445880_2281451771427,162487445880,21115683529,7613138874,income tax benefit on donation near me,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_162487445880_2281451771467,162487445880,21115683529,7613138874,80g exemption donation,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_162487445880_2281451771507,162487445880,21115683529,7613138874,income tax benefit on donation near me,EXACT,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_19076761,165627427401,21259895430,7613138874,social service,BROAD,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_115972183,165627427401,21259895430,7613138874,social service,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_300859173772,165627427401,21259895430,7613138874,ngo in bangalore,BROAD,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_308350209500,165627427401,21259895430,7613138874,rotaract,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_334775773631,165627427401,21259895430,7613138874,forest preservation,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_339535653526,165627427401,21259895430,7613138874,rotaract project ideas,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_759845649072,165627427401,21259895430,7613138874,tribal ngo,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_904351217481,165627427401,21259895430,7613138874,tribal support,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_2263340098694,165627427401,21259895430,7613138874,tribal empowerment,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_2299946082860,165627427401,21259895430,7613138874,education for tribals,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_2300227000022,165627427401,21259895430,7613138874,Karnataka tribal development,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2300618261707,165627427401,21259895430,7613138874,Karnataka tribal welfare,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_2300641751166,165627427401,21259895430,7613138874,empower Karnataka tribes,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2300756812696,165627427401,21259895430,7613138874,support forest preservation,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2300828654769,165627427401,21259895430,7613138874,tribal healthcare Karnataka,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2300974893002,165627427401,21259895430,7613138874,tribal livelihood Karnataka,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2301020602723,165627427401,21259895430,7613138874,donate to tribals,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2301123266626,165627427401,21259895430,7613138874,healthcare for tribes,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2301123928026,165627427401,21259895430,7613138874,Karnataka tribes,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_2301178003373,165627427401,21259895430,7613138874,Karnataka tribal conservation,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2301288472734,165627427401,21259895430,7613138874,tribal forest connection,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2301290457014,165627427401,21259895430,7613138874,donate for tribal heritage,BROAD,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2301290457054,165627427401,21259895430,7613138874,donate for tribes,BROAD,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2301670756559,165627427401,21259895430,7613138874,Karnataka tribes and forests,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2302693105125,165627427401,21259895430,7613138874,tribal livelihoods,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_2302913988868,165627427401,21259895430,7613138874,social service karnataka,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2302973023640,165627427401,21259895430,7613138874,tribal livelihood support,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2303110592116,165627427401,21259895430,7613138874,tribal conservation,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_2303117910676,165627427401,21259895430,7613138874,support tribal education,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2303420511574,165627427401,21259895430,7613138874,tribal welfare department karnataka,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_2303482300275,165627427401,21259895430,7613138874,Vanavasi Kalyana donations,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2303581773064,165627427401,21259895430,7613138874,karnataka tribes,BROAD,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_2303625122078,165627427401,21259895430,7613138874,support tribal culture,PHRASE,ENABLED,,,,,,,,,APPROVED,RARELY_SERVED,0,,2025-09-15 16:54:34
7613138874_165627427401_2330576558844,165627427401,21259895430,7613138874,tribal welfare NGO,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_2330581777404,165627427401,21259895430,7613138874,forest conservation NGO,PHRASE,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_2369711345408,165627427401,21259895430,7613138874,tribal welfare department karnataka,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_2369711541768,165627427401,21259895430,7613138874,education of tribals in india,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
7613138874_165627427401_2369791332135,165627427401,21259895430,7613138874,tribal conservation,EXACT,ENABLED,,,,,,,,,APPROVED,ELIGIBLE,0,,2025-09-15 16:54:34
